ANIO,CCDD,NOMBREDD,CCPP,NOMBREPV,CCDI,NOMBREDI,NSEGM,ID_PROD,UA,RESFIN,REGION,ESTRATO,FACTOR_PRODUCTOR,CODIGO,P142_1,P142_2,P229C,P204_NOM_200C,P204_COD_200C,P229C_NOM,P229C_COD,P229D_CANT_ENT,P229D_CANT_DEC,P229D_UM,P229D_UM_COD,P229D_EQUIV,P229E_1_CANT_ENT,P229E_1_CANT_DEC,P229E_PREC_ENT,P229E_PREC_DEC,P229E_VAL,P229E_1_PRE_KG,P229E_2_ENT,P229E_2_DEC,P229E_3_ENT,P229E_3_DEC,OMICAP200_02
2023,13,LA LIBERTAD,05,JULCAN,04,HUASO,05883,03,03,1,2,130541004,2.80010581016541,1,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,4,000,LATA,13,20,0,000, , , , ,4,000,0,000, 
2023,13,LA LIBERTAD,05,JULCAN,04,HUASO,05883,03,03,1,2,130541004,2.80010581016541,1,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,110,000,KILOGRAMO,12,1,0,000, , , , ,80,000,30,000, 
2023,13,LA LIBERTAD,05,JULCAN,04,HUASO,05883,03,03,1,2,130541004,2.80010581016541,1,1,1,3,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,115,000,KILOGRAMO,12,1,0,000, , , , ,88,000,27,000, 
2023,13,LA LIBERTAD,05,JULCAN,04,HUASO,05883,04,04,1,2,130541004,2.31734871864319,1,1,1,1,PAPA NATIVA,2615,CHUÑO,4109,6,500,LATA,13,20,0,000, , , , ,4,000,2,500, 
2023,13,LA LIBERTAD,05,JULCAN,04,HUASO,05883,04,04,1,2,130541004,2.31734871864319,1,1,1,2,CEBADA GRANO,2104,HARINA DE CEBADA,4113,55,000,KILOGRAMO,12,1,0,000, , , , ,55,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,01,01,1,2,130832003,481.601806640625,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,34,000,KILOGRAMO,12,1,0,000, , , , ,34,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,01,01,1,2,130832003,481.601806640625,1,1,1,2,TRIGO,2113,TRIGO MOTE,4137,34,000,KILOGRAMO,12,1,0,000, , , , ,34,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,01,01,1,2,130832003,481.601806640625,1,1,1,3,TRIGO,2113,TRIGO RESBALADO,4138,34,000,KILOGRAMO,12,1,0,000, , , , ,34,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,03,03,1,2,130832003,769.216674804688,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,100,000,KILOGRAMO,12,1,0,000, , , , ,70,000,30,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,03,03,1,2,130832003,769.216674804688,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,55,000,KILOGRAMO,12,1,0,000, , , , ,55,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,03,03,1,2,130832003,769.216674804688,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,45,000,KILOGRAMO,12,1,0,000, , , , ,45,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,03,03,1,2,130832003,769.216674804688,1,1,1,4,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,55,000,KILOGRAMO,12,1,0,000, , , , ,55,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,04,04,1,2,130832003,243.561401367188,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,140,000,KILOGRAMO,12,1,0,000, , , , ,100,000,40,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,04,04,1,2,130832003,243.561401367188,1,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,22,000,KILOGRAMO,12,1,0,000, , , , ,22,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,04,04,1,2,130832003,243.561401367188,1,1,1,3,TRIGO,2113,TRIGO MOTE,4137,22,000,KILOGRAMO,12,1,0,000, , , , ,22,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05887,04,04,1,2,130832003,243.561401367188,1,1,1,4,TRIGO,2113,TRIGO RESBALADO,4138,23,000,KILOGRAMO,12,1,0,000, , , , ,23,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,01,01,1,2,130842003,62.5267333984375,1,1,1,1,PAPA HUAYRO,2614,PAPA SECA,4130,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,02,02,1,2,130842003,3.62765717506409,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,43,000,KILOGRAMO,12,1,0,000, , , , ,43,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,02,02,1,2,130842003,3.62765717506409,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,50,000,KILOGRAMO,12,1,0,000, , , , ,50,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,02,02,1,2,130842003,3.62765717506409,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,45,000,KILOGRAMO,12,1,0,000, , , , ,45,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,02,02,1,2,130842003,3.62765717506409,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,50,000,KILOGRAMO,12,1,0,000, , , , ,50,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,02,02,1,2,130842003,3.62765717506409,1,1,1,5,TRIGO,2113,TRIGO MOTE,4137,45,000,KILOGRAMO,12,1,0,000, , , , ,45,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,05,05,1,2,130842003,7.35831594467163,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,14,000,KILOGRAMO,12,1,0,000, , , , ,14,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,05,05,1,2,130842003,7.35831594467163,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,17,000,KILOGRAMO,12,1,0,000, , , , ,17,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,05,05,1,2,130842003,7.35831594467163,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,8,500,KILOGRAMO,12,1,0,000, , , , ,8,500,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,06,06,1,2,130842003,20.5302047729492,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,14,000,KILOGRAMO,12,1,0,000, , , , ,14,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,06,06,1,2,130842003,20.5302047729492,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,9,000,KILOGRAMO,12,1,0,000, , , , ,9,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,06,06,1,2,130842003,20.5302047729492,1,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,9,000,KILOGRAMO,12,1,0,000, , , , ,9,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,06,06,1,2,130842003,20.5302047729492,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,28,000,KILOGRAMO,12,1,0,000, , , , ,28,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05892,06,06,1,2,130842003,20.5302047729492,1,1,1,5,TRIGO,2113,TRIGO MOTE,4137,18,000,KILOGRAMO,12,1,0,000, , , , ,18,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05896,01,01,1,2,131044002,27.7687587738037,1,1,1,1,TRIGO,2113,TRIGO MOTE,4137,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,01,01,1,2,130833003,375.570861816406,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,110,000,KILOGRAMO,12,1,0,000, , , , ,70,000,40,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,01,01,1,2,130833003,375.570861816406,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,110,000,KILOGRAMO,12,1,0,000, , , , ,70,000,40,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,01,01,1,2,130833003,375.570861816406,1,1,1,3,MAIZ AMILACEO,2108,CHOCHOCA,4108,90,000,KILOGRAMO,12,1,0,000, , , , ,57,000,33,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,01,01,1,2,130833003,375.570861816406,1,1,1,4,TRIGO,2113,TRIGO MOTE,4137,32,000,KILOGRAMO,12,1,0,000, , , , ,32,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,01,01,1,2,130833003,375.570861816406,1,1,1,5,TRIGO,2113,HARINA DE TRIGO,4118,32,000,KILOGRAMO,12,1,0,000, , , , ,32,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,01,01,1,2,130833003,375.570861816406,1,1,1,6,TRIGO,2113,TRIGO RESBALADO,4138,30,000,KILOGRAMO,12,1,0,000, , , , ,30,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,02,02,1,2,130833003,236.072509765625,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,45,000,KILOGRAMO,12,1,0,000, , , , ,45,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,02,02,1,2,130833003,236.072509765625,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,18,000,KILOGRAMO,12,1,0,000, , , , ,18,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,02,02,1,2,130833003,236.072509765625,1,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,22,000,KILOGRAMO,12,1,0,000, , , , ,22,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,02,02,1,2,130833003,236.072509765625,1,1,1,4,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,22,000,KILOGRAMO,12,1,0,000, , , , ,22,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,02,02,1,2,130833003,236.072509765625,1,1,1,5,TRIGO,2113,TRIGO MOTE,4137,45,000,KILOGRAMO,12,1,0,000, , , , ,45,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05901,02,02,1,2,130833003,236.072509765625,1,1,1,6,TRIGO,2113,TRIGO RESBALADO,4138,45,000,KILOGRAMO,12,1,0,000, , , , ,45,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,02,02,1,2,130873003,10.4875316619873,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,46,000,KILOGRAMO,12,1,0,000, , , , ,46,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,02,02,1,2,130873003,10.4875316619873,1,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,184,000,KILOGRAMO,12,1,0,000, , , , ,184,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,02,02,1,2,130873003,10.4875316619873,1,1,1,3,TRIGO,2113,MORON,4124,92,000,KILOGRAMO,12,1,0,000, , , , ,92,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,02,02,1,2,130873003,10.4875316619873,1,1,1,4,TRIGO,2113,TRIGO MOTE,4137,80,000,KILOGRAMO,12,1,0,000, , , , ,80,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,02,02,1,2,130873003,10.4875316619873,1,1,1,5,MAIZ AMILACEO,2108,CHOCHOCA,4108,57,000,KILOGRAMO,12,1,0,000, , , , ,57,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,02,02,1,2,130873003,10.4875316619873,1,1,1,6,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,46,000,KILOGRAMO,12,1,0,000, , , , ,46,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,02,02,1,2,130873003,10.4875316619873,1,1,1,7,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,40,000,KILOGRAMO,12,1,0,000, , , , ,40,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,03,03,1,2,130873003,15.8270397186279,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,25,000,KILOGRAMO,12,1,0,000, , , , ,25,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,03,03,1,2,130873003,15.8270397186279,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,35,000,KILOGRAMO,12,1,0,000, , , , ,35,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,03,03,1,2,130873003,15.8270397186279,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,32,000,KILOGRAMO,12,1,0,000, , , , ,32,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,03,03,1,2,130873003,15.8270397186279,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,92,000,KILOGRAMO,12,1,0,000, , , , ,92,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,03,03,1,2,130873003,15.8270397186279,1,1,1,5,TRIGO,2113,TRIGO MOTE,4137,40,000,KILOGRAMO,12,1,0,000, , , , ,40,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,04,04,1,2,130873003,24.2402801513672,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,46,000,KILOGRAMO,12,1,0,000, , , , ,46,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,04,04,1,2,130873003,24.2402801513672,1,1,1,2,TRIGO,2113,MORON,4124,46,000,KILOGRAMO,12,1,0,000, , , , ,40,000,6,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,04,04,1,2,130873003,24.2402801513672,1,1,1,3,TRIGO,2113,TRIGO MOTE,4137,40,000,KILOGRAMO,12,1,0,000, , , , ,35,000,5,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,04,04,1,2,130873003,24.2402801513672,1,1,1,4,MAIZ AMILACEO,2108,CHOCHOCA,4108,46,000,KILOGRAMO,12,1,0,000, , , , ,40,000,6,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,04,04,1,2,130873003,24.2402801513672,1,1,1,5,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,90,000,KILOGRAMO,12,1,0,000, , , , ,80,000,10,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,04,04,1,2,130873003,24.2402801513672,1,1,1,6,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,40,000,KILOGRAMO,12,1,0,000, , , , ,35,000,5,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,05,05,1,2,130873003,13.3371133804321,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,46,000,KILOGRAMO,12,1,0,000, , , , ,46,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,05,05,1,2,130873003,13.3371133804321,1,1,1,2,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,40,000,KILOGRAMO,12,1,0,000, , , , ,40,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,05,05,1,2,130873003,13.3371133804321,1,1,1,3,TRIGO,2113,HARINA DE TRIGO,4118,36,000,KILOGRAMO,12,1,0,000, , , , ,36,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,05,05,1,2,130873003,13.3371133804321,1,1,1,4,TRIGO,2113,TRIGO MOTE,4137,32,000,KILOGRAMO,12,1,0,000, , , , ,32,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,07,07,1,2,130873003,.353085309267044,1,1,1,1,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,46,000,KILOGRAMO,12,1,0,000, , , , ,46,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,07,07,1,2,130873003,.353085309267044,1,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,27,000,KILOGRAMO,12,1,0,000, , , , ,27,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,07,07,1,2,130873003,.353085309267044,1,1,1,3,TRIGO,2113,TRIGO MOTE,4137,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,08,08,1,2,130873003,1.67475938796997,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,80,000,KILOGRAMO,12,1,0,000, , , , ,80,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,08,08,1,2,130873003,1.67475938796997,1,1,1,2,TRIGO,2113,MORON,4124,80,000,KILOGRAMO,12,1,0,000, , , , ,80,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,08,08,1,2,130873003,1.67475938796997,1,1,1,3,TRIGO,2113,TRIGO MOTE,4137,70,000,KILOGRAMO,12,1,0,000, , , , ,70,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,08,08,1,2,130873003,1.67475938796997,1,1,1,4,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,40,000,KILOGRAMO,12,1,0,000, , , , ,40,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,03,CHILLIA,05903,08,08,1,2,130873003,1.67475938796997,1,1,1,5,MAIZ AMILACEO,2108,CHOCHOCA,4108,25,000,KILOGRAMO,12,1,0,000, , , , ,25,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,01,01,1,2,130832004,855.861267089844,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,110,000,KILOGRAMO,12,1,0,000, , , , ,72,000,38,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,01,01,1,2,130832004,855.861267089844,1,1,1,2,MAIZ AMILACEO,2108,CHOCHOCA,4108,36,000,KILOGRAMO,12,1,0,000, , , , ,36,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,01,01,1,2,130832004,855.861267089844,1,1,1,3,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,50,000,KILOGRAMO,12,1,0,000, , , , ,40,000,10,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,01,01,1,2,130832004,855.861267089844,1,1,1,4,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,40,000,KILOGRAMO,12,1,0,000, , , , ,40,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,01,01,1,2,130832004,855.861267089844,1,1,1,5,TRIGO,2113,HARINA DE TRIGO,4118,50,000,KILOGRAMO,12,1,0,000, , , , ,40,000,10,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,01,01,1,2,130832004,855.861267089844,1,1,1,6,TRIGO,2113,TRIGO RESBALADO,4138,40,000,KILOGRAMO,12,1,0,000, , , , ,30,000,10,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,01,01,1,2,130832004,855.861267089844,1,1,1,7,TRIGO,2113,TRIGO MOTE,4137,40,000,KILOGRAMO,12,1,0,000, , , , ,40,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,02,02,1,2,130832004,303.76806640625,1,1,0,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,40,000,KILOGRAMO,12,1,0,000, , , , ,40,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,03,03,1,2,130832004,128.789794921875,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,17,000,KILOGRAMO,12,1,0,000, , , , ,17,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,03,03,1,2,130832004,128.789794921875,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,03,03,1,2,130832004,128.789794921875,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,05,05,1,2,130832004,82.8622207641602,1,1,1,1,MAIZ AMILACEO,2108,CHOCHOCA,4108,10,000,KILOGRAMO,12,1,0,000, , , , ,10,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,05,05,1,2,130832004,82.8622207641602,1,1,1,2,MAIZ AMILACEO,2108,HARINA DE MAIZ,4115,12,000,KILOGRAMO,12,1,0,000, , , , ,12,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,05,05,1,2,130832004,82.8622207641602,1,1,1,3,MAIZ AMILACEO,2108,MAIZ MOTE (PELADO),4122,12,000,KILOGRAMO,12,1,0,000, , , , ,12,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,05,05,1,2,130832004,82.8622207641602,1,1,1,4,TRIGO,2113,HARINA DE TRIGO,4118,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,05,05,1,2,130832004,82.8622207641602,1,1,1,5,TRIGO,2113,TRIGO MOTE,4137,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05906,05,05,1,2,130832004,82.8622207641602,1,1,1,6,TRIGO,2113,TRIGO RESBALADO,4138,12,000,KILOGRAMO,12,1,0,000, , , , ,12,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,01,01,1,2,131041002,14.092324256897,1,1,1,1,CEBADA GRANO,2104,HARINA DE CEBADA,4113,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,01,01,1,2,131041002,14.092324256897,1,1,1,2,"CEBADA GRANO, TRIGO","2104,2113",MORON,4124,50,000,KILOGRAMO,12,1,0,000, , , , ,50,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,01,01,1,2,131041002,14.092324256897,1,1,1,3,HABA GRANO SECO,2505,HARINA DE HABA,4114,15,000,KILOGRAMO,12,1,0,000, , , , ,15,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,01,01,1,2,131041002,14.092324256897,1,1,1,4,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,50,000,KILOGRAMO,12,1,0,000, , , , ,50,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,01,01,1,2,131041002,14.092324256897,1,1,1,5,TRIGO,2113,TRIGO MOTE,4137,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,03,03,1,2,131041002,15.5963439941406,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,04,04,1,2,131041002,1.48319125175476,1,1,1,1,ARVEJA GRANO SECO,2501,HARINA DE ARVEJA,4112,2,500,ARROBA,01,11.5,0,000, , , , ,2,500,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,04,04,1,2,131041002,1.48319125175476,1,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,04,04,1,2,131041002,1.48319125175476,1,1,1,3,TRIGO,2113,TRIGO MOTE,4137,1,500,ARROBA,01,11.5,0,000, , , , ,1,500,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,04,04,1,2,131041002,1.48319125175476,1,1,1,4,TRIGO,2113,MORON,4124,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,05,05,1,2,131041002,.274023741483688,1,1,1,1,HABA GRANO SECO,2505,HARINA DE HABA,4114,15,500,KILOGRAMO,12,1,0,000, , , , ,15,500,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,05,05,1,2,131041002,.274023741483688,1,1,1,2,TRIGO,2113,HARINA DE TRIGO,4118,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,05,05,1,2,131041002,.274023741483688,1,1,1,3,TRIGO,2113,TRIGO MOTE,4137,2,000,ARROBA,01,11.5,0,000, , , , ,2,000,0,000, 
2023,13,LA LIBERTAD,10,SANTIAGO DE CHUCO,01,SANTIAGO DE CHUCO,05907,05,05,1,2,131041002,.274023741483688,1,1,1,4,TRIGO,2113,MORON,4124,1,000,ARROBA,01,11.5,0,000, , , , ,1,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05914,01,01,1,2,130843003,165.142044067383,1,1,1,1,TRIGO,2113,HARINA DE TRIGO,4118,50,000,KILOGRAMO,12,1,0,000, , , , ,40,000,10,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05914,01,01,1,2,130843003,165.142044067383,1,1,1,2,TRIGO,2113,TRIGO MOTE,4137,20,000,KILOGRAMO,12,1,0,000, , , , ,20,000,0,000, 
2023,13,LA LIBERTAD,08,PATAZ,01,TAYABAMBA,05914,01,01,1,2,130843003,165.142044067383,1,1,1,3,CEBADA GRANO,2104,CEBADA MOTE (pelada),4142,23,000,KILOGRAMO,12,1,0,000, , , , ,19,000,4,000, 
